privName,PrivCount
com.lcocreation.naviph.permission.MAPS_RECEIVE,1
com.lcocreation.senyum.permission.C2D_MESSAGE,1
com.lcocreation.senyum.permission.MAPS_RECEIVE,1
com.lcocreation.sketch.permission.C2D_MESSAGE,1
com.lcocreation.sketch.permission.MAPS_RECEIVE,1
com.lcocreation.smavell.permission.MAPS_RECEIVE,1
com.lcocreation.tabigoku.permission.C2D_MESSAGE,1
com.lcocreation.tabigoku.permission.MAPS_RECEIVE,1
com.lcocreation.taiwan.permission.C2D_MESSAGE,1
com.lcocreation.taiwan.permission.MAPS_RECEIVE,1
com.lcocreation.traveldoor.permission.MAPS_RECEIVE,1
com.lcsd.lcsdapp.onlineculture.permission.C2D_MESSAGE,1
com.lctaxi.orders.ui.permission.MAPS_RECEIVE,1
com.ldf.elle.view.permission.C2D_MESSAGE,1
com.ldf.gulli.view.permission.C2D_MESSAGE,1
com.ldf.tele7.view.permission.C2D_MESSAGE,1
com.leadlinepro.LLP.permission.C2D_MESSAGE,1
com.leaflet.permission.C2D_MESSAGE,1
com.leaguestat.lsmobileapplhjmqen.permission.C2D_MESSAGE,1
com.leaguestat.lsmobileappohl.permission.C2D_MESSAGE,1
com.leaguestat.lsmobileappwhl.permission.C2D_MESSAGE,1
com.learningmate.elsi7.permission.C2D_MESSAGE,1
com.learnnet.hit.permission.C2D_MESSAGE,1
com.lebanondebate.permission.C2D_MESSAGE,1
com.lebanondebate.permission.UA_DATA,1
com.lebistrotvise.lebistrotvise.permission.C2D_MESSAGE,1
com.lector.feed.permission.C2D_MESSAGE,1
com.leedsunitedfc.leedsunitedfcmobi.permission.C2D_MESSAGE,1
com.legitapps.kingdombound.locationapi.maps.permission.MAPS_RECEIVE,1
com.legitapps.kingdombound.permission.C2D_MESSAGE,1
com.legitapps.ukeday.locationapi.maps.permission.MAPS_RECEIVE,1
com.legitapps.ukeday.permission.C2D_MESSAGE,1
com.lemoncubic.psk.permission.C2D_MESSAGE,1
com.lenovo.launcher.permission.BADGE_READ,1
com.lenovo.launcher.permission.BADGE_WRITE,1
com.lenovo.performancecenter.provider.querywhitelist,1
com.leocool.roddh.permission.C2D_MESSAGE,1
com.levanttech.ccosa.permission.C2D_MESSAGE,1
com.lewatmana.LewatMana.permission.C2D_MESSAGE,1
com.lgc.larepublica.permission.C2D_MESSAGE,1
com.lge.launcher2.permission.READ_SETTINGS,1
com.lge.launcher2.permission.WRITE_SETTINGS,1
com.lh.permission.C2D_MESSAGE,1
com.lifeapp01.life_01_01.permission.C2D_MESSAGE,1
com.lifeapp01.life_01_02.permission.C2D_MESSAGE,1
com.lifeapp01.life_01_03.permission.C2D_MESSAGE,1
com.lifeapp01.life_01_05.permission.C2D_MESSAGE,1
com.lifeapp01.life_01_06.permission.C2D_MESSAGE,1
com.lifeapp01.life_01_09.permission.C2D_MESSAGE,1
com.lifeapp01.life_01_10.permission.C2D_MESSAGE,1
com.lifeapp01.life_01_11.permission.C2D_MESSAGE,1
com.lifeapp01.life_01_12.permission.C2D_MESSAGE,1
com.lifeapp01.life_01_13.permission.C2D_MESSAGE,1
com.lifeapp01.life_01_14.permission.C2D_MESSAGE,1
com.lifeapp01.life_01_16.permission.C2D_MESSAGE,1
com.lifeapp01.life_01_17.permission.C2D_MESSAGE,1
com.lifeapp01.life_01_18.permission.C2D_MESSAGE,1
com.lifeapp01.life_01_20.permission.C2D_MESSAGE,1
com.lifeapp01.life_01_22.permission.C2D_MESSAGE,1
com.lifeapp01.life_01_23.permission.C2D_MESSAGE,1
com.lifeapp01.life_01_24.permission.C2D_MESSAGE,1
com.lifeapp01.life_01_25.permission.C2D_MESSAGE,1
com.lifeapp01.life_01_27.permission.C2D_MESSAGE,1
com.lifeapp01.life_01_29.permission.C2D_MESSAGE,1
com.lifeapp01.life_01_30.permission.C2D_MESSAGE,1
com.lifeapp01.life_01_31.permission.C2D_MESSAGE,1
com.lifeapp01.life_01_32.permission.C2D_MESSAGE,1
com.lifeapp01.life_01_35.permission.C2D_MESSAGE,1
com.lifeapp01.life_01_36.permission.C2D_MESSAGE,1
com.lifeapp01.life_01_37.permission.C2D_MESSAGE,1
com.lifeapp01.life_01_38.permission.C2D_MESSAGE,1
com.lifeapp01.life_01_39.permission.C2D_MESSAGE,1
com.lifeapp01.life_01_40.permission.C2D_MESSAGE,1
com.lifeapp01.life_01_42.permission.C2D_MESSAGE,1
com.lifeapp01.life_01_45.permission.C2D_MESSAGE,1
com.lifeapp01.life_01_46.permission.C2D_MESSAGE,1
com.lifeapp01.life_01_49.permission.C2D_MESSAGE,1
com.lifeapp01.life_02_38_n.permission.C2D_MESSAGE,1
com.lifeapp01.life_02_39_n.permission.C2D_MESSAGE,1
com.lifeapp01.life_02_40_n.permission.C2D_MESSAGE,1
com.lifeapp01.life_02_44_n.permission.C2D_MESSAGE,1
com.lifeapp01.life_02_45_n.permission.C2D_MESSAGE,1
com.lifeapp02.life_02_37_n.permission.C2D_MESSAGE,1
com.liflist.benimacletviu.benimacletviu.permission.C2D_MESSAGE,1
com.liflist.descubrecaceres.womadcaceres.permission.C2D_MESSAGE,1
com.liflist.ubuunidaddeempleo.xiiforodeempleouniversidaddeburgos.permission.C2D_MESSAGE,1
com.liflist.unionradioaficionadosdevizcayaurvabra.congresoradioaficionadosure2013.permission.C2D_MESSAGE,1
com.liflist.universidaddeburgos.semanasolidariaubu.permission.C2D_MESSAGE,1
com.light.flashoncall.permission.C2D_MESSAGE,1
com.lightrains.psc.questions.permission.C2D_MESSAGE,1
com.lime.ALCSMembershipApp.permission.C2D_MESSAGE,1
com.limo.driverphase2.gcm.permission.C2D_MESSAGE,1
com.limo.driverphase2.permission.C2D_MESSAGE,1
com.limolabs.limoanywhere.permission.MAPS_RECEIVE,1
com.linchpin.linchpin_01_45_n.permission.C2D_MESSAGE,1
com.lincoln.remoteaccess.permission.C2D_MESSAGE,1
com.linkinlink.lobypet.permission.C2D_MESSAGE,1
com.linkinlink.petshk.permission.C2D_MESSAGE,1
com.linkinlink.ritzy.permission.C2D_MESSAGE,1
com.linktomorrow.candypang.permission.C2D_MESSAGE,1
com.linktomorrow.sugarpangforkakao.permission.C2D_MESSAGE,1
com.linmedia.newstouch.kxan.permission.C2D_MESSAGE,1
com.linmedia.newstouch.wiat.permission.C2D_MESSAGE,1
com.linmedia.newstouch.wish.permission.C2D_MESSAGE,1
com.linmedia.newstouch.wood.permission.C2D_MESSAGE,1
com.linmedia.newstouch.wtnh.permission.C2D_MESSAGE,1
com.linmedia.newstouch.wwlp.permission.C2D_MESSAGE,1
com.liquidworld.permission.C2D_MESSAGE,1
com.lisd.tab.googlemapsv2.support.permission.MAPS_RECEIVE,1
com.live.live4d.permission.C2D_MESSAGE,1
com.live.livemy4d.permission.C2D_MESSAGE,1
com.live961.news.lebanon.app.permission.C2D_MESSAGE,1
com.livehelpnow.lhn.permission.C2D_MESSAGE,1
com.livescore.permission.C2D_MESSAGE,1
com.livetrafficnsw.permission.C2D_MESSAGE,1
com.livingsocial.www.permission.C2D_MESSAGE,1
com.lixar.delphi.obu.bluetooth.permission.RECEIVE_OBU_DATA,1
com.lixar.delphi.obu.permission.MAPS_RECEIVE,1
com.lk9100.noriapp.permission.C2D_MESSAGE,1
com.llamalab.timesheet.permission.EXTENSION,1
com.llamalab.timesheet.permission.PROVIDER_ACCESS,1
com.llc.segbay.permission.C2D_MESSAGE,1
com.lmn.tcs_interview_guide.permission.C2D_MESSAGE,1
com.ln.leadalert.permission.C2D_MESSAGE,1
com.localitymedia.nassaunow.permission.C2D_MESSAGE,1
com.localliving.permission.C2D_MESSAGE,1
com.localtvllc.fourwarnme.permission.C2D_MESSAGE,1
com.locationlabs.cni.sprint.permission.C2D_MESSAGE,1
com.lochmann.fourinarow.permission.C2D_MESSAGE,1
com.lochmann.viergewinntmultiplayer.permission.C2D_MESSAGE,1
com.lockgroove.ringtone.permission.C2D_MESSAGE,1
com.locnall.KimGiSa.permission.C2D_MESSAGE,1
com.lodyssee.lodyssee.permission.C2D_MESSAGE,1
com.logaviv.wsdmobile.permission.C2D_MESSAGE,1
com.logicord.golftimes.permission.MAPS_RECEIVE,1
com.logistic.election2014.permission.C2D_MESSAGE,1
com.logistrics.ecarxtaxi.permission.C2D_MESSAGE,1
com.logo.quiz.with.friends.guess.game2.permission.C2D_MESSAGE,1
com.lohoof.permission.C2D_MESSAGE,1
com.lokesh.dailychoghadiya.permission.C2D_MESSAGE,1
com.loreal.MyMatrixFamily.permission.C2D_MESSAGE,1
com.lotte.lottedutyfree.permission.C2D_MESSAGE,1
com.lovecitygames.lovecity.permission.C2D_MESSAGE,1
com.lovemyapps.rnr.permission.C2D_MESSAGE,1
com.lovemyapps.rnr.permission.MAPS_RECEIVE,1
com.loveswidget.widgetbattery.permission.C2D_MESSAGE,1
com.lowveld.ftllauncherlite.permission.READ_SETTINGS,1
com.lowveld.ftllauncherlite.permission.WRITE_SETTINGS,1
com.loyalprograms.fiftyfiveplus.permission.C2D_MESSAGE,1
com.loyalprograms.wciconference.permission.C2D_MESSAGE,1
com.loyaltyplant.partner.aiestesushi.permission.C2D_MESSAGE,1
com.loyaltyplant.partner.aiestesushi.permission.MAPS_RECEIVE,1
com.loyaltyplant.partner.aipbusinesslink.permission.C2D_MESSAGE,1
com.loyaltyplant.partner.aipbusinesslink.permission.MAPS_RECEIVE,1
com.loyaltyplant.partner.arkspapalace.permission.C2D_MESSAGE,1
com.loyaltyplant.partner.arkspapalace.permission.MAPS_RECEIVE,1
com.loyaltyplant.partner.artcafe.permission.C2D_MESSAGE,1
com.loyaltyplant.partner.artcafe.permission.MAPS_RECEIVE,1
com.loyaltyplant.partner.asean.permission.C2D_MESSAGE,1
com.loyaltyplant.partner.asean.permission.MAPS_RECEIVE,1
com.loyaltyplant.partner.aunomdelarosefrancuzy.permission.C2D_MESSAGE,1
com.loyaltyplant.partner.aunomdelarosefrancuzy.permission.MAPS_RECEIVE,1
com.loyaltyplant.partner.avtopilot.permission.C2D_MESSAGE,1
com.loyaltyplant.partner.avtopilot.permission.MAPS_RECEIVE,1
com.loyaltyplant.partner.avtoservisstopro.permission.C2D_MESSAGE,1
com.loyaltyplant.partner.avtoservisstopro.permission.MAPS_RECEIVE,1
com.loyaltyplant.partner.bacio.permission.C2D_MESSAGE,1
com.loyaltyplant.partner.bacio.permission.MAPS_RECEIVE,1
com.loyaltyplant.partner.bavarskayapivnicaiva.permission.C2D_MESSAGE,1
com.loyaltyplant.partner.bavarskayapivnicaiva.permission.MAPS_RECEIVE,1
com.loyaltyplant.partner.beertime.permission.C2D_MESSAGE,1
com.loyaltyplant.partner.beertime.permission.MAPS_RECEIVE,1
com.loyaltyplant.partner.belayadacha.permission.C2D_MESSAGE,1
com.loyaltyplant.partner.belayadacha.permission.MAPS_RECEIVE,1
com.loyaltyplant.partner.belleza.permission.C2D_MESSAGE,1
com.loyaltyplant.partner.belleza.permission.MAPS_RECEIVE,1
com.loyaltyplant.partner.burgerkingrussia.permission.C2D_MESSAGE,1
com.loyaltyplant.partner.burgerkingrussia.permission.MAPS_RECEIVE,1
com.loyaltyplant.partner.caffeespressoedinburgh.permission.C2D_MESSAGE,1
com.loyaltyplant.partner.caffeespressoedinburgh.permission.MAPS_RECEIVE,1
com.loyaltyplant.partner.casta.permission.C2D_MESSAGE,1
com.loyaltyplant.partner.casta.permission.MAPS_RECEIVE,1
com.loyaltyplant.partner.cesarskipaac.permission.C2D_MESSAGE,1
com.loyaltyplant.partner.cesarskipaac.permission.MAPS_RECEIVE,1
com.loyaltyplant.partner.chainaklub.permission.C2D_MESSAGE,1
com.loyaltyplant.partner.chainaklub.permission.MAPS_RECEIVE,1
com.loyaltyplant.partner.cleverclubartkafe.permission.C2D_MESSAGE,1
com.loyaltyplant.partner.cleverclubartkafe.permission.MAPS_RECEIVE,1
com.loyaltyplant.partner.debassus.permission.C2D_MESSAGE,1
com.loyaltyplant.partner.debassus.permission.MAPS_RECEIVE,1
com.loyaltyplant.partner.divaby.permission.C2D_MESSAGE,1
com.loyaltyplant.partner.divaby.permission.MAPS_RECEIVE,1
com.loyaltyplant.partner.excibition.permission.C2D_MESSAGE,1
com.loyaltyplant.partner.excibition.permission.MAPS_RECEIVE,1
com.loyaltyplant.partner.ferier.permission.C2D_MESSAGE,1
com.loyaltyplant.partner.ferier.permission.MAPS_RECEIVE,1
com.loyaltyplant.partner.freshbar.permission.C2D_MESSAGE,1
com.loyaltyplant.partner.freshbar.permission.MAPS_RECEIVE,1
com.loyaltyplant.partner.gosti.permission.C2D_MESSAGE,1
com.loyaltyplant.partner.gosti.permission.MAPS_RECEIVE,1
com.loyaltyplant.partner.hmuroeutro.permission.C2D_MESSAGE,1
com.loyaltyplant.partner.hmuroeutro.permission.MAPS_RECEIVE,1
com.loyaltyplant.partner.idealnayachashka.permission.C2D_MESSAGE,1
com.loyaltyplant.partner.idealnayachashka.permission.MAPS_RECEIVE,1
com.loyaltyplant.partner.imbir.permission.C2D_MESSAGE,1
com.loyaltyplant.partner.imbir.permission.MAPS_RECEIVE,1
com.loyaltyplant.partner.karbonarabar.permission.C2D_MESSAGE,1
com.loyaltyplant.partner.karbonarabar.permission.MAPS_RECEIVE,1
com.loyaltyplant.partner.kidev.permission.C2D_MESSAGE,1
com.loyaltyplant.partner.kidev.permission.MAPS_RECEIVE,1
com.loyaltyplant.partner.kvartira44.permission.C2D_MESSAGE,1
com.loyaltyplant.partner.kvartira44.permission.MAPS_RECEIVE,1
com.loyaltyplant.partner.lentrecotelyantrikot.permission.C2D_MESSAGE,1
com.loyaltyplant.partner.lentrecotelyantrikot.permission.MAPS_RECEIVE,1
com.loyaltyplant.partner.levibg.permission.C2D_MESSAGE,1
com.loyaltyplant.partner.levibg.permission.MAPS_RECEIVE,1
com.loyaltyplant.partner.lounge.permission.C2D_MESSAGE,1
com.loyaltyplant.partner.lounge.permission.MAPS_RECEIVE,1
com.loyaltyplant.partner.minikuper.permission.C2D_MESSAGE,1
com.loyaltyplant.partner.minikuper.permission.MAPS_RECEIVE,1
com.loyaltyplant.partner.motifkaraokebarmotif.permission.C2D_MESSAGE,1
com.loyaltyplant.partner.motifkaraokebarmotif.permission.MAPS_RECEIVE,1
com.loyaltyplant.partner.motoshop.permission.C2D_MESSAGE,1
com.loyaltyplant.partner.motoshop.permission.MAPS_RECEIVE,1
com.loyaltyplant.partner.newayfit.permission.C2D_MESSAGE,1
com.loyaltyplant.partner.newayfit.permission.MAPS_RECEIVE,1
com.loyaltyplant.partner.nimsmotors.permission.C2D_MESSAGE,1
com.loyaltyplant.partner.nimsmotors.permission.MAPS_RECEIVE,1
com.loyaltyplant.partner.noalounge.permission.C2D_MESSAGE,1
com.loyaltyplant.partner.noalounge.permission.MAPS_RECEIVE,1
com.loyaltyplant.partner.oblaka.permission.C2D_MESSAGE,1
com.loyaltyplant.partner.oblaka.permission.MAPS_RECEIVE,1
com.loyaltyplant.partner.oooastra.permission.C2D_MESSAGE,1
com.loyaltyplant.partner.oooastra.permission.MAPS_RECEIVE,1
com.loyaltyplant.partner.oooolana.permission.C2D_MESSAGE,1
com.loyaltyplant.partner.oooolana.permission.MAPS_RECEIVE,1
com.loyaltyplant.partner.orlinscy.permission.C2D_MESSAGE,1
com.loyaltyplant.partner.orlinscy.permission.MAPS_RECEIVE,1
com.loyaltyplant.partner.parosrestauracja.permission.C2D_MESSAGE,1
com.loyaltyplant.partner.parosrestauracja.permission.MAPS_RECEIVE,1
com.loyaltyplant.partner.picceriyasinora.permission.C2D_MESSAGE,1
com.loyaltyplant.partner.picceriyasinora.permission.MAPS_RECEIVE,1
com.loyaltyplant.partner.pryanahatapryanahata.permission.C2D_MESSAGE,1
com.loyaltyplant.partner.pryanahatapryanahata.permission.MAPS_RECEIVE,1
com.loyaltyplant.partner.ptitmoment.permission.C2D_MESSAGE,1
com.loyaltyplant.partner.ptitmoment.permission.MAPS_RECEIVE,1
com.loyaltyplant.partner.quickloveburger.permission.C2D_MESSAGE,1
com.loyaltyplant.partner.quickloveburger.permission.MAPS_RECEIVE,1
com.loyaltyplant.partner.riso.permission.C2D_MESSAGE,1
com.loyaltyplant.partner.riso.permission.MAPS_RECEIVE,1
com.loyaltyplant.partner.route66.permission.C2D_MESSAGE,1
com.loyaltyplant.partner.route66.permission.MAPS_RECEIVE,1
com.loyaltyplant.partner.salut.permission.C2D_MESSAGE,1
com.loyaltyplant.partner.salut.permission.MAPS_RECEIVE,1
com.loyaltyplant.partner.semeinoekafeheppilen.permission.C2D_MESSAGE,1
com.loyaltyplant.partner.semeinoekafeheppilen.permission.MAPS_RECEIVE,1
com.loyaltyplant.partner.setnashekafe.permission.C2D_MESSAGE,1
com.loyaltyplant.partner.setnashekafe.permission.MAPS_RECEIVE,1
com.loyaltyplant.partner.setrestoranovdk.permission.C2D_MESSAGE,1
com.loyaltyplant.partner.setrestoranovdk.permission.MAPS_RECEIVE,1
com.loyaltyplant.partner.sheeshalounge.permission.C2D_MESSAGE,1
com.loyaltyplant.partner.sheeshalounge.permission.MAPS_RECEIVE,1
com.loyaltyplant.partner.sherlokpabsherlockpub.permission.C2D_MESSAGE,1
com.loyaltyplant.partner.sherlokpabsherlockpub.permission.MAPS_RECEIVE,1
com.loyaltyplant.partner.shlyaparest.permission.C2D_MESSAGE,1
com.loyaltyplant.partner.shlyaparest.permission.MAPS_RECEIVE,1
com.loyaltyplant.partner.specialitycard.permission.C2D_MESSAGE,1
com.loyaltyplant.partner.specialitycard.permission.MAPS_RECEIVE,1
com.loyaltyplant.partner.sushinroll.permission.C2D_MESSAGE,1
com.loyaltyplant.partner.sushinroll.permission.MAPS_RECEIVE,1
com.loyaltyplant.partner.taezhka.permission.C2D_MESSAGE,1
com.loyaltyplant.partner.taezhka.permission.MAPS_RECEIVE,1
com.loyaltyplant.partner.theblackdoor.permission.C2D_MESSAGE,1
com.loyaltyplant.partner.theblackdoor.permission.MAPS_RECEIVE,1
com.loyaltyplant.partner.themansionkaraokekafe.permission.C2D_MESSAGE,1
com.loyaltyplant.partner.themansionkaraokekafe.permission.MAPS_RECEIVE,1
com.loyaltyplant.partner.tokyogarage.permission.C2D_MESSAGE,1
com.loyaltyplant.partner.tokyogarage.permission.MAPS_RECEIVE,1
com.loyaltyplant.partner.velesonpub.permission.C2D_MESSAGE,1
com.loyaltyplant.partner.velesonpub.permission.MAPS_RECEIVE,1
com.loyaltyplant.partner.voltazhkompaniyaporemontuiprodazhegeneratorovistarterovterritoriyataksomotornogoparka20.permission.C2D_MESSAGE,1
com.loyaltyplant.partner.voltazhkompaniyaporemontuiprodazhegeneratorovistarterovterritoriyataksomotornogoparka20.permission.MAPS_RECEIVE,1
com.loyaltyplant.partner.warsawtortillafactory.permission.C2D_MESSAGE,1
com.loyaltyplant.partner.warsawtortillafactory.permission.MAPS_RECEIVE,1
com.loyaltyplant.partner.yaposha.permission.C2D_MESSAGE,1
com.loyaltyplant.partner.yaposha.permission.MAPS_RECEIVE,1
com.loyaltyplant.partner.yosushi.permission.C2D_MESSAGE,1
com.loyaltyplant.partner.yosushi.permission.MAPS_RECEIVE,1
com.loyaltyplant.partner.zengo.permission.C2D_MESSAGE,1
com.loyaltyplant.partner.zengo.permission.MAPS_RECEIVE,1
com.loyaltyplant.partner.zhitnaya10kafebuloshnaya.permission.C2D_MESSAGE,1
com.loyaltyplant.partner.zhitnaya10kafebuloshnaya.permission.MAPS_RECEIVE,1
com.loylap.loylap.permission.MAPS_RECEIVE,1
com.lslk.sleepbot.permission.C2D_MESSAGE,1
com.lslk.sleepbot.permission.RECEIVE,1
com.lst.android.lawapp.permission.C2D_MESSAGE,1
com.luandungames.DiceGame.permission.C2D_MESSAGE,1
com.luckystargame.nightmare2048.en.permission.C2D_MESSAGE,1
com.ludema.olympiczombiesrun.permission.C2D_MESSAGE,1
com.luizgott.maracana.permission.C2D_MESSAGE,1
com.lumi.borderlessaccess.permission.C2D_MESSAGE,1
com.lumi.globalttestmarket.permission.C2D_MESSAGE,1
com.lumi.lightspeed.permission.C2D_MESSAGE,1
com.lunagames.dancebooth.permission.C2D_MESSAGE,1
com.lunapps.lun.com.permission.C2D_MESSAGE,1
com.lwh.ETaxe.permission.MAPS_RECEIVE,1
com.lwl.ubah.permission.C2D_MESSAGE,1
com.lybrate.permission.C2D_MESSAGE,1
com.m104cloud.permission.C2D_MESSAGE,1
com.m18.mobile.android.permission.C2D_MESSAGE,1
com.m2appl.SeulEducation.permission.C2D_MESSAGE,1
com.m68interactive.NeighborhoodWatcher.avtivities.permission.C2D_MESSAGE,1
com.mKDCmobi.permission.C2D_MESSAGE,1
com.m_hogaeng.permission.C2D_MESSAGE,1
com.ma1001.tarot.permission.C2D_MESSAGE,1
com.macquarie.sg.com.permission.C2D_MESSAGE,1
com.macygonecrazy.android_little_doctor.permission.C2D_MESSAGE,1
com.madaboutapps.skiarapahoebasinco.permission.C2D_MESSAGE,1
com.madaboutapps.skiarapahoebasinco.permission.MAPS_RECEIVE,1
com.madebykawet.cfecgcenergies.permission.C2D_MESSAGE,1
com.madebykawet.glevents.auto.permission.C2D_MESSAGE,1
com.magdisplay.citadapasaule.permission.C2D_MESSAGE,1
com.magdisplay.una.permission.C2D_MESSAGE,1
com.magdisplay.veseliba.permission.C2D_MESSAGE,1
com.magentatechnology.booking.android.permission.MAPS_RECEIVE,1
com.magic973.dda.permission.C2D_MESSAGE,1
com.magicsolver.valentinesdaycountdown2014.permission.C2D_MESSAGE,1
com.magnalab.yellowribbonand.permission.C2D_MESSAGE,1
com.magnalab.yellowribbonand.permission.MAPS_RECEIVE,1
com.magneto.hyundai.permission.MAPS_RECEIVE,1
com.magtogo.OIA2012.permission.C2D_MESSAGE,1
com.magtogo.TAA.permission.C2D_MESSAGE,1
com.magtogo.nata13.permission.C2D_MESSAGE,1
com.magtogo.pmo2014.permission.C2D_MESSAGE,1
com.magtogo.sausalito.permission.C2D_MESSAGE,1
com.magzter.digitmagazine.permission.C2D_MESSAGE,1
com.maiki.staycation.permission.C2D_MESSAGE,1
com.mail1click.permission.C2D_MESSAGE,1
com.majeur.launcher.permission.UPDATE_BADGE,1
com.makarska.beaches.permission.MAPS_RECEIVE,1
com.makem.makem_01_23.permission.C2D_MESSAGE,1
com.makem.makem_02_41_n.permission.C2D_MESSAGE,1
com.makem.makem_02_42_n.permission.C2D_MESSAGE,1
com.makeshop.app.herbong.permission.C2D_MESSAGE,1
com.makeshop.podbbang.permission.C2D_MESSAGE,1
com.makeshop.shopnote.permission.C2D_MESSAGE,1
com.mako.foodApp.permission.C2D_MESSAGE,1
com.malarkey.permission.C2D_MESSAGE,1
com.malarkey.permission.MAPS_RECEIVE,1
com.malauzai.BTBB1000.permission.C2D_MESSAGE,1
com.malauzai.BTBB1427.permission.C2D_MESSAGE,1
com.malauzai.BTBB3592.permission.C2D_MESSAGE,1
com.malauzai.BTBB4229.permission.C2D_MESSAGE,1
com.malauzai.BTBB5093.permission.C2D_MESSAGE,1
com.malauzai.BTBFS1116.permission.C2D_MESSAGE,1
com.malauzai.BTBFS6010.permission.C2D_MESSAGE,1
com.malauzai.BTBFS6028.permission.C2D_MESSAGE,1
com.malauzai.CACU263181151.permission.C2D_MESSAGE,1
com.malauzai.CAT00006.permission.C2D_MESSAGE,1
com.malauzai.CAT00926.permission.C2D_MESSAGE,1
com.malauzai.CAT05366.permission.C2D_MESSAGE,1
com.malauzai.CAT07960.permission.C2D_MESSAGE,1
com.malauzai.CAT09090.permission.C2D_MESSAGE,1
com.malauzai.CAT09230B.permission.C2D_MESSAGE,1
com.malauzai.CAT12084.permission.C2D_MESSAGE,1
com.malauzai.CAT23017.permission.C2D_MESSAGE,1
com.malauzai.CAT62452.permission.C2D_MESSAGE,1
com.malauzai.CAT67637.permission.C2D_MESSAGE,1
com.malauzai.CAT68321.permission.C2D_MESSAGE,1
com.malauzai.CAT68328.permission.C2D_MESSAGE,1
com.malauzai.DI5239.permission.C2D_MESSAGE,1
com.malauzai.Happy.permission.C2D_MESSAGE,1
com.malauzai.ameriana.permission.C2D_MESSAGE,1
com.malauzai.carolinatrust.permission.C2D_MESSAGE,1
com.malauzai.centier.permission.C2D_MESSAGE,1
com.malauzai.farmersnational.permission.C2D_MESSAGE,1
com.malauzai.farmington.permission.C2D_MESSAGE,1
com.malauzai.fonddulac.permission.C2D_MESSAGE,1
